gpa,gre,math_camp,final_grade,camp_score
3.05,146.56022395723045,0,165.23875708828487,-2.338106595876247
2.85,140.477994860389,1,167.77272610017496,2.7883518909829608
2.95,148.37792994193944,1,176.39300895216445,0.45509233077619027
3.81,145.63798788950297,1,187.81479636266894,0.5373056443535369
1.99,146.8788013921276,1,157.74343093945768,1.23244720849757
3.2,152.80878090160644,0,159.42793848442363,-3.063012073505982
2.79,150.37530792943676,1,174.61743900261826,0.6972195089934904
2.83,155.3944500460128,1,162.9385903515941,1.3302675037012013
3.83,155.08168998105293,0,198.62179508182209,-0.8870643248671759
3.75,147.33794049230522,0,177.88910135062838,-1.4006825475507365
3.43,155.7799526687047,1,190.93195382342915,0.7407045633006903
3.88,147.61355711491333,0,189.3607669282524,-0.7469595877707903
3.08,140.36462268908733,1,178.13011607139097,0.0610069865754399
2.08,143.80693365066026,0,172.5266558705609,-0.4886171323984436
3.34,148.41394606120946,1,188.38313676065232,0.30654527422904343
3.24,151.84576581322173,0,166.13323196883437,-0.9568765698079325
3.61,143.35158784608893,0,197.6617588207954,-0.684918305488839
3.8,153.8759763803888,1,183.21094671659694,1.457147789235788
3.53,150.1973578444862,1,202.70200435499214,0.9756921506537625
3.15,140.02119345445323,0,162.49293105045803,-1.602257303458235
3.29,137.50493608802404,1,206.33891429307883,1.4213603764750418
2.91,151.00015922763265,0,165.14119551396766,-0.1946635682182634
2.83,142.35399440925357,1,200.97824073909194,-0.023156917126259557
3.72,154.47513669518628,1,196.4021622082572,0.5670471547445569
3.93,143.52732650903636,0,185.49037963404714,-0.5220312859467864
2.32,141.41523782852803,1,159.11873927818425,0.9202042091253286
3.51,147.46603836066922,1,175.22321221082768,0.9315516049277972
3.37,154.67777219471452,0,156.034216271334,-1.3279295654591512
2.7,146.8272988269086,0,171.08352830732616,-3.3262996496615784
3.06,158.77735334741521,1,148.62803755624543,0.34632157131785735
3.59,150.96906356010786,1,199.00796170733847,1.410646930239059
3.84,148.42419431993784,1,205.6459246933729,0.041868099747885856
3.59,155.30074088207903,0,179.32259662013666,-2.2112652200909135
2.48,147.6497178750114,0,169.40368526640998,-0.7203382323067243
3.15,142.58517891456495,0,141.59788771720926,-0.7414289779176018
3.62,139.89554092804866,0,163.05065636942606,-1.1939759878050626
2.91,141.41715256525467,0,157.26195471422335,-2.247955075623825
3.04,150.58075058082255,0,153.57814662137517,-3.0844689643810512
3.74,148.69255975835836,1,195.43304443367307,0.33008195949537844
2.87,153.48819961896987,1,185.2053593392184,0.07728627325252813
3.5,155.14350185630528,0,183.70277954803794,-1.0993702346253729
3.92,160.84395635174954,1,205.31482934817214,1.6598660866027026
2.88,150.91679029522203,1,196.432564671621,1.0675582024735184
3.23,146.24490785919298,1,180.42929374497652,1.0220365851197966
3.18,144.5696767149365,1,184.92466554057646,0.8331275836234961
2.34,141.18627707910977,0,176.0615855137799,-0.6033356771848423
3.8,158.75802878065375,0,177.64861796160693,-0.5385315506576225
2.51,141.2849885014708,0,182.01876833318863,-0.9812666196568025
2.47,145.53251679741018,0,169.84117304680802,-1.5546238517951543
3.55,143.34852216407057,0,183.86957482094044,-3.5367564574713604
3.54,158.59223116650185,0,176.48368848392496,-0.4066808819273807
3.48,145.5874355790212,0,186.66477452217111,-1.0893556491454999
3.71,160.25676588882126,0,181.91649957743994,-1.6457120042673963
3.03,150.17180224211072,0,173.22259057683772,-3.449323136444689
3.58,142.79821150575384,1,199.21326705088654,0.42779793673918
3.14,142.71335718517292,0,202.5160750793333,-0.8200572656323334
3.45,149.72047600101135,1,215.59196830247618,1.3035752589158967
2.7,137.1663796704561,1,167.96400929252084,1.3007235791334797
3.42,158.065684807529,0,158.39966034862886,-1.755091204082141
3.57,148.80091913557058,0,151.28669362922577,-2.7342999084195547
3.01,149.74317950601235,1,156.7782812274045,1.0282593562534623
3.53,153.53226797174102,0,188.10992564106206,-1.3354079208493106
3.05,149.46356749094832,0,183.99997984354044,-0.5002567481064462
3.05,147.55628919967594,0,181.86925485587557,-1.0479961988866942
3.36,155.95142221613392,0,153.12157104354256,-1.2133157844587124
3.84,150.3709288145844,1,211.23550273659419,1.011310110822751
3.36,149.46306921517754,0,190.14871320961814,-0.1562930183271235
3.63,158.0604835389728,1,220.65232642249578,2.1740129536810207
3.3,151.53469452463167,0,178.13133508125577,-1.5124559302272191
3.43,141.68841552102433,1,184.25803464943493,0.09299658262879362
3.86,150.8400294304929,0,163.07864609430177,-2.872597001304099
2.62,143.99970675542372,1,204.28520541109265,1.1953317008843554
3.88,155.29986112669206,1,204.0188134781597,0.42234088620109744
3.13,149.8123437915678,0,160.19825481215173,-1.6563472019892873
2.7,152.8708012410317,0,184.19605962002714,-3.0010003290282183
2.26,142.72605759900102,1,190.97921284136092,1.036773524589059
3,151.31930922767938,0,187.5032619450912,-3.250965085945864
2.68,143.2513024351231,1,174.19248073233226,0.46148931474845
2.68,153.70424347595574,0,159.94017441276517,-0.8320490424961129
2.65,151.07647431978046,1,178.38322195394622,1.07236745301553
3.88,149.95938800249314,0,171.79226366741707,-2.0835955352858684
2.88,141.95146645961367,0,169.2710660856027,-0.2688068976586351
3.07,145.92661410371892,0,165.31409798856285,-3.011553771128505
3.21,144.7736931677012,1,161.36255702034833,1.014605060200425
3.63,145.44882244746202,0,201.34807434503563,-1.8798319345665027
3.26,153.8349350531325,0,177.3403698141174,-1.0351508519477137
3.3,159.99132146791973,1,196.65579741703064,0.5838315680852832
1.98,144.16137965499854,0,164.08118404914225,-1.692574698792964
3.43,152.8521046397764,1,219.0225109389173,0.43289784793568264
2.2,146.80212305132366,1,196.69124435446102,0.02416696645528349
2.98,151.28009131331777,1,183.72917902980896,0.6753992062022581
2.72,149.73921240659394,1,170.68091658001558,1.2417175952067718
3.09,154.762854237653,1,171.00891525760878,1.8326522870587802
3.91,156.75380729056252,1,175.54629309754873,1.4268728585377344
2.16,145.58674880686854,0,173.23761063121265,-0.7593290028979913
3.68,153.06884825079396,0,175.1608489729935,-1.7040141331575507
2.82,144.809085494031,0,185.82560606192447,-0.5018419081652599
3.49,152.80557628746354,1,202.85303153183042,0.4820629333400105
3.98,145.73727866349856,1,181.309685183207,0.38187310730825996
3.9,157.1626350664849,1,189.73512965612272,0.017530493087533516
3.59,166.88236276179856,0,210.33103020776022,-0.6385437897138171
3.01,152.40969524920544,0,189.91454481501893,-1.2413460283269209
3.29,149.38039201044734,0,178.21649204926234,-0.4588104615447459
3.82,153.89174003472903,0,160.39617092636044,-3.454443546324349
3.35,160.35126699379973,0,191.34064183042022,-0.6154641272447158
2.64,147.19792792232428,0,178.74056803543698,-0.7004422514206409
3.25,155.67806899170358,0,198.68540454654502,-2.541148517632756
3.12,149.99028101503677,0,168.50900686597964,-3.0324876277700374
3.73,159.28066899033794,0,195.2275678084722,-1.4120449993992357
2.85,136.22151285261288,0,167.79785563214585,-1.5063694839365849
3.98,154.54154831972417,1,207.04119851159294,1.1020143932977349
2.69,143.9320869912038,1,194.34243579822007,0.27078977791269687
3.19,147.10470909738765,0,164.31632527776878,-2.377623267958958
3.6,156.0638331843276,1,173.61696283336838,0.29442052102696126
3.24,154.79352092441664,0,164.31881031138505,-0.22793380360082183
2.66,156.49236944029428,0,162.5203319171526,-0.7887900916434891
1.64,141.09846057819797,1,165.36883695308407,0.3144487911084375
3.48,147.28352235477143,1,184.64158702157292,0.3670940442696955
3.48,145.20895087856536,1,188.2937694541767,0.30417901343602516
2.1,142.17469487854993,1,173.03805842579922,0.4398341234598274
3.04,146.23193353371914,0,178.8077899489233,-0.18600792117508191
3.74,156.04134134051978,0,210.49179559810165,-2.5339943166743404
3.59,155.20080829501345,0,156.49033032813583,-1.2021593402858943
3.07,150.79781318546026,1,172.67947569403304,0.4716367240853194
3.64,150.81694533022826,1,176.41938034343875,2.8363206287555043
3.33,154.06891384414,0,191.81093912515968,-1.5039415812482715
3.58,148.6699879371269,0,157.3707110161306,-0.9348650604658313
3.1,157.07965718769577,1,201.72224844664538,-0.004419954016397387
3.24,144.0863209626608,0,161.98230802108048,-0.6458257169660353
3.29,151.95410868335625,1,204.05806610644706,0.6156553409053473
3.25,151.426560732447,0,169.1872972539552,-0.6965136779955295
3.29,149.13525569044205,0,188.55931529563583,-2.6026282480232164
3.57,157.11368971296795,1,175.7648702323665,0.8217766176535208
3.77,147.98426884950084,0,207.88417236277832,-2.7777753129679668
3.97,150.41103022770446,1,190.75328591473115,1.1609667998303368
3.31,148.6772228315801,1,193.45898854217108,0.2515657482804153
2.85,154.94292704354785,0,168.479701298098,-0.7393977480236245
2.5,147.4883746618203,1,157.451242729507,0.7022946661800067
3.53,159.77985658180307,0,200.27591805256841,-0.8948297549226565
3.54,149.04281552440358,1,165.8759844052378,2.185637524983988
3.58,149.92849766865842,0,162.64289537854995,-2.597573719271496
3.43,148.87741331376208,0,175.0593919801379,-1.3538566289335485
3.57,156.1011173846321,0,185.94148278832512,-1.7066466956690385
3.57,152.9846108757931,0,167.33816201975566,-0.723399132374852
2.97,154.79958518870342,0,165.85336798028123,-0.580445154297773
3.78,154.03826533213564,1,202.37001777665185,0.39009037843718253
2.74,143.9804128595396,1,202.5085601212134,0.3992591600835649
2.48,149.31464593333678,1,194.43812832408068,1.1991683106216038
3.41,153.8277124127286,0,176.67519721121073,-0.6192970897696143
2.73,147.82516907390092,1,186.84773844608392,1.4783327252610734
3.91,154.0838176071112,0,173.89392592417744,-2.466872931029478
3.4,148.32153232548472,0,167.18502319664907,-0.755788781842352
2.96,148.0776571225466,1,190.19690446345322,0.2830557892350508
3.42,149.52901560374315,1,188.5993874326867,0.7261474299418746
3.42,148.39571942503215,1,175.48484747019108,1.2257106530257849
3.27,153.99372989531003,0,172.21372190132908,-0.19421759791880233
3.76,143.17957976302378,1,213.65036805147489,3.45654626062657
2.78,148.7102191624883,1,168.7885849404094,-0.10007888081994054
3.37,153.60946754903057,1,183.8445130086966,0.15538902620898465
3.74,152.54030223707184,1,221.05290543753884,2.617466638221134
3.37,150.76611460070302,0,185.67590124443228,-1.048653255051319
2.59,143.96472040339916,0,159.5752291528794,-0.36396338009622453
3.3,147.7573705086222,0,172.14147703792545,-0.5047759916609443
3.37,157.94800607711252,0,179.08283436307545,-1.1769791656849868
3.44,146.8933891349823,1,187.7546465477399,0.3382825810409946
3.18,148.97470784313427,0,192.68119787134606,-0.6345510741458226
2.4,142.02082402544403,1,171.4625720218241,0.427573138389555
3.85,154.69875234250202,0,203.90455891471962,-1.2445905707683014
3.42,147.76660413964072,0,190.38049847438512,-2.156432600043081
3.36,156.02189858366722,0,172.05447694679373,-1.168795664678892
3.94,153.68175485037483,0,180.35067974425223,-1.4198940389283574
3.11,151.50996478201762,1,209.22050351677217,1.3314240256623975
3.39,146.83461612093762,0,168.59414328706652,-0.5827164398942167
3.92,146.965960451816,1,185.58196476428796,0.1752449094741486
3.32,148.80289500617934,1,171.73478830136074,-0.03530340487756167
2.8,148.7477638898034,1,144.7751624012447,0.24075869778430492
3.76,156.9237210885018,0,175.84893685455705,-0.2661997863977683
3.51,150.740469482817,0,170.4093724136085,-1.8071684248470221
3.58,144.0705727807235,1,159.3717590400203,-0.1420056872540929
3.12,151.81856333571227,0,179.7829401136107,-0.7336788443282394
2.63,142.88111216848512,1,165.0442096028881,0.6158893695204813
2.6,147.804847609602,1,170.1646093016389,0.4045643704233984
2.78,144.04702696188207,1,154.8531987959623,0.3246844699317395
2.53,145.5154340800155,0,169.35372706356,-0.2630492834127382
3.47,159.6636636426023,0,205.25445186030146,-1.0359440966947708
3.43,151.750029769017,1,196.8467458132828,1.2310544367973795
2.73,147.360919030759,0,167.4879261310871,-0.5142285538387366
3.34,152.8249212572445,0,201.2644374491478,-1.1510213129335334
3.9,152.14211092784973,1,211.74842602412087,0.5052404778167461
3.25,149.84460272349165,0,171.71970586727133,-1.0202844182911002
3.99,142.58454344154995,0,183.86576808954254,-3.6520430923742415
3.06,150.36217297971203,0,190.26883648083742,-1.0267261506891014
2.96,147.18375169868062,1,191.81509575134513,0.7318047566944603
3.37,141.01434096378568,1,194.570015153308,0.5037802105948419
3.5,151.58033917011375,1,164.3222906095198,0.17123168037123349
3.46,154.56625669906143,0,191.25767030559854,-0.19303068198158801
3.1,146.19851223070887,1,195.86400478950108,0.8267908750143744
2.85,149.5609523515088,1,174.90311962640857,-0.08347228681344099
2.7,148.32526944452175,0,178.18903030581586,-1.8670636689497309
2.81,147.51711526668603,1,198.34165840605013,-0.09981522368281437
3.97,149.49170241749806,0,194.0374087118022,-2.123824680812269
3.4,158.63918976331055,1,175.7886383287323,-0.014175935804649153
3.12,145.52536827841865,0,172.2775436273102,-1.045080651668129
2.74,148.0444025468528,1,190.66091496301388,1.0754382018264983
3.49,142.22399997699333,0,164.20060876099828,-0.7940128388108981
3.34,147.50765555797415,0,192.34398938512896,-2.115639874068238
3.61,149.86333367816604,1,167.3579600428875,2.0658250930967768
3.08,157.58837008628277,0,177.320402218675,-0.8062829721536311
3.94,148.44517009369414,1,170.62118875732787,2.082108456424378
4,159.14361184020592,0,181.79362280637355,-1.2205106657684759
3.64,151.63281912995706,1,175.08411975778782,-0.03046051253669152
3.1,151.0472020103402,0,164.85004217269685,-2.4773474975552605
3.45,148.35038095295553,1,192.92852655925333,1.4465607336210304
2.36,147.18698972509398,0,167.712861430332,-0.5565880448827449
3.59,148.6586843537071,0,192.8152955980948,-0.6173482954870304
3.2,146.8116432468477,0,191.1645471916828,-1.0057941750888455
3.78,158.82689645502919,1,160.8348293022818,0.7088142423722963
3.31,147.30877033393494,1,179.20178999311452,1.5035728056050561
2.53,151.27660034453433,0,177.0748669165409,-0.9776942851030851
3.53,141.85783926517712,0,190.40615302598366,-4.1195960657567525
2.55,144.8011818688848,0,151.46896402596678,-1.9233844751450913
2.22,145.30332184095718,0,185.47851603048684,-0.9978155597957721
3.4,156.14200062220124,1,187.5865865725362,0.5809273754610311
3.82,148.94265689665323,0,161.67490820256262,-2.047947096124993
2.44,148.7714178915241,1,195.2898682070462,1.0687973642192075
2.88,147.80625817028331,0,159.4178275321944,-1.7365277820591731
3.15,146.17592935930037,1,199.40620129915777,0.497355680201669
3.61,155.37637846424474,0,197.9093345513777,-0.1965014163489892
3.26,151.97279578147845,1,208.7928777646275,0.5984214816458268
2.77,142.75301407403148,1,182.0319723358998,-0.07757828755381174
3.79,155.5242938338009,1,205.51144880994266,2.9618850627226307
3.13,147.31405175899457,1,176.09813701225806,-0.1060324781526431
3.85,152.51158171541286,1,209.24307825182535,0.529093951083172
3.15,147.73116123811963,0,154.83100684885306,-1.2057231508854664
2.83,150.14185447299528,0,154.3556118442661,-2.324668656778666
3.43,145.5110632278357,0,180.82561321142109,-0.2977614779265296
3.95,152.6979978734525,0,205.6371346312019,-0.2969307156229173
3.67,156.52888130491024,0,161.45270865254116,-0.3448413278194735
3.46,146.0714558528253,0,178.16075795913713,-2.85662556548207
2.14,145.85772773162435,0,147.27029954898046,-0.46898489377004826
3.47,148.77725180772484,0,186.9922719946009,-3.5575122228846716
2.9,153.0985018707722,0,161.33560380486995,-0.34510002735082806
3.36,151.3728597599213,0,188.01887390120973,-1.1072034663699237
3.68,156.37738437530024,0,190.92136693881187,-1.4864213158615929
2.44,140.5091502588703,0,141.409660479034,-0.30826905467479127
3.67,150.09120340213607,1,184.70826359759198,1.6760609615234565
3.12,144.3822016844747,0,202.74480841699145,-0.43768536263283175
3.16,156.2951530904445,0,160.1846548023113,-0.4614904542905328
2.8,151.22025296140043,0,186.6957168823488,-1.688476562458793
3.25,151.86674489822394,0,178.08845050789202,-0.38013838992874327
2.22,141.32755005828923,0,144.23325568790273,-0.5559492934072331
3.93,154.98949930045666,1,190.35106899564926,4.952995173602446
2.9,145.08706324259367,0,179.50207254311675,-1.7603362759431649
3.96,139.40987693007702,0,155.9121115849734,-1.6084566310889123
3.23,143.80548196592514,0,144.99982035361114,-2.709892314380995
3.58,152.18533790931014,0,193.8036130345184,-1.3714555698422823
3.45,149.90413942239536,1,174.37009154127028,0.13818101209073483
3.2,143.1615500403795,1,208.83557188982914,-0.03072240822233052
2.46,143.1807569852617,0,163.76007228020234,-1.9042223618500056
3.91,156.75524484322676,0,160.3134679783605,-0.7956179420528007
3.19,149.1375289308777,0,167.3971667516227,-0.5010154445761213
3.83,138.79086447802544,0,182.72653376526318,-2.2039760366108
3.52,147.16939389820567,1,186.96376993848318,0.4486629624308135
3.44,149.124165096684,0,195.4394794491668,-1.2817672066182844
3.25,158.22606701083674,0,163.96792210660848,-1.7865116657675797
3.64,154.13096602515512,1,195.33736339677043,3.2424864065444376
2.72,148.42495268422877,0,173.80905456510388,-2.557456418825561
3.97,153.61347380975644,0,175.03669794713198,-1.124818590031524
3.22,144.23053810207333,0,192.23232083908505,-3.1902906221479603
2.98,146.44318395086495,0,205.06578244975105,-1.1707570373073943
3.27,147.76740113547217,1,168.91982956423803,1.1987256876513037
2.27,151.5258039494234,0,178.7856541810233,-0.6398471368708617
3.26,152.65526087800515,0,176.56415468044008,-1.3621393090372098
3.57,139.31323247352017,0,198.72232812697894,-0.8078906597662243
3.12,146.52654999842963,0,143.14360740451843,-0.2207709548181147
3.21,141.9636804786761,1,199.46103407576902,0.16541627104522716
3.77,147.91171932390088,0,197.5463695057343,-0.17722768419292823
3.66,153.78907515425587,0,193.13199321741047,-3.790717093694579
3.03,146.53697241832364,0,181.59575993211718,-0.6439065535344086
3.9,157.73778275720224,0,175.33526997928539,-1.7662991159169068
3.63,143.45724153605767,0,203.0297101169336,-0.20077813718644222
3.98,155.41092627832964,0,151.7691753488715,-0.9162845921898451
2.57,145.2339107567669,0,162.5363218183677,-1.9095125897918175
2.96,147.71586535558478,1,172.7200645182072,0.3259401699563511
3.37,150.09476861574154,1,210.8726674070197,0.3232158349096421
3.13,131.06163895463126,1,162.44196504735905,0.9451252782079934
2.78,144.5795042964226,1,181.78637334496057,1.194678492121442
3.83,157.26109935628827,0,172.79976861032407,-0.9016830364119688
2.64,145.0616430978461,1,180.64404041706783,-0.027191519472767545
2.53,145.2090548784458,0,188.60374136106594,-1.9778874002651432
2.29,146.35375736844932,1,191.8260366142205,-0.03213886500261717
3.57,147.09798203875312,0,174.12933499296378,-1.434902470480457
2.7,150.4942938097656,1,177.12818846346684,0.9653805275546212
3.24,155.92946488833294,1,151.79564381214658,2.4001011104449024
3.26,141.84610606607117,0,197.05126676648752,-1.9991679044508364
3.73,149.80308541094516,1,201.89848706858427,1.1067996350935365
2.71,151.31158692977553,0,158.76860084427335,-0.49220355025099916
1.57,144.4369593062588,0,169.48595987653647,-0.3214566204651419
3.43,151.74118211769965,0,172.43286340777456,-0.4320174003629419
2.98,156.68388704941012,0,131.32350567749054,-3.1182905133451344
3.65,145.94563222379372,0,182.60984675257936,-0.6344801757474292
2.91,142.91010035458078,0,155.83635851625058,-1.1126183172769315
3.52,144.2651351117287,0,180.54095427486283,-1.0159360122476246
3.92,151.81218863504685,0,206.22630302061754,-1.232392484359681
2.8,145.67446158218996,0,198.76273677799776,-0.23323522973259003
3.35,148.48490363275585,0,183.18937482583183,-1.332290726966787
3.74,151.33006250086677,0,183.58642765079128,-0.15767288129184975
3.44,151.16958627254473,0,145.60395329588403,-3.03289658458728
2.13,151.91896205413235,0,166.66214566081652,-0.2536535077541284
3.51,144.892533439899,1,170.81947712529305,0.6330102284140144
3.43,153.5256884188252,0,216.60683830352085,-1.021037121047075
1.58,145.18674248832386,1,182.17843839755358,1.1492359669917458
3.79,154.70159854255883,0,166.71179157546698,-0.7665179263193018
3.35,144.1286565951435,0,176.33107898401445,-2.0858042575407088
2.81,144.1092832942382,1,172.6429667104234,0.9217132324965971
3.04,147.24336409521442,0,184.20595190386885,-1.4004658405042432
3.54,145.8625741573612,0,190.1335467963101,-3.2103343583785477
3.63,149.24723756521564,0,181.9558619999313,-0.3986534668772783
2.81,152.4565876556289,1,170.28065968027366,0.17111573580370543
3.19,148.21980369644328,0,154.5582967406525,-1.7451738561525993
2.92,146.62308724672715,0,185.7964640127604,-1.0618648364351808
2.63,152.20320588115018,0,179.95912499133695,-0.7602389813967276
3.03,143.0598465407506,0,165.618167840953,-1.1441157308386545
3.6,147.59949576902687,1,201.78169206513593,-0.06591971732123869
3.7,151.75342091843416,0,180.67081292931158,-3.1093556863795304
3.91,157.9265039422337,1,188.2504139426985,0.4235386631190544
3.65,147.709898922135,0,174.09307515763413,-3.512475758176981
3.61,148.31784845844282,0,181.65193374611152,-1.5166354358264138
3.38,146.72878729687673,0,209.49451403140012,-1.7065024496545678
3.68,142.68231958249976,0,215.34405261365853,-0.23087494955394688
2.87,146.25592484607068,1,185.10271092372136,0.6173928867162638
2.23,141.85466408365752,1,197.8995556135352,0.42269921465537774
3.35,142.8185659521174,1,188.68857116959856,1.3547236255858808
3.88,144.7656101689955,1,190.55450228229554,1.7484473835426944
3.84,153.79327214300136,0,186.99969560194737,-1.5777299672314138
3.19,150.81322617751948,0,186.21722183252174,-1.4110312314276756
2.66,145.46612881539272,0,183.3326986287245,-0.43435840412147897
3.71,156.99408970758776,0,191.2558854928532,-0.6216011536438191
2.42,145.066792957556,0,187.48814573236018,-1.8889203645621793
3.94,148.05274332410335,1,172.72020861624173,2.0807684148602203
3.99,160.11977228764505,0,176.48581680738124,-2.0203365046177435
2.17,143.97069979764092,0,173.4183163111859,-0.9667199704631302
3.34,148.44819383572474,1,172.56613796767994,0.10883351299633254
3.03,150.1832354414403,0,179.29771550342792,-1.1672826451616793
3.81,152.4651603844863,1,202.58613896531688,2.9975775749163933
2.66,147.60753117589366,0,184.2842475480725,-1.6178532441000022
3.19,139.66428636671296,1,191.80331519586056,0.36570031677038617
3.6,147.73252443650014,0,146.78705125649958,-2.5126939837369315
3.55,149.28249191187456,1,176.83201424553647,2.956487940553787
3.19,139.83750290596248,0,187.18048003132807,-1.7962733080821764
1.86,145.09599211602657,0,159.94328694914168,-0.8828677840081555
3.31,144.45352707725118,0,158.4733013813787,-2.1474139930781586
2.67,141.13266807655413,1,174.46015277751852,0.031123858942616378
3.52,142.2555786253256,0,185.45044496333958,-1.768664294785613
2.91,154.87324745399553,0,202.49743364830582,-2.551748402780758
3.42,151.76835090862824,1,192.9226438079522,1.8547712963718639
2.98,144.3812420402477,1,203.13114092001175,0.09278427362482622
3.21,149.41328567747252,0,160.59960511116822,-0.6903519618460547
3.24,153.2185519757944,0,198.24758033088136,-1.899497650659566
3.34,148.1777700010124,0,178.81600183989732,-1.1391421561159594
2.64,147.38464366855754,1,176.1121280976941,0.3978110132605289
2.49,144.9578432706771,1,179.7889391618344,0.17685816764323647
2.67,156.20618694020627,0,164.56881711739103,-0.6629310024273248
2.96,145.9232518535494,0,176.17613930258773,-0.32731335082172
2.82,150.59913493323975,0,186.93625618689515,-2.4431493102747552
2.87,143.36877007492012,1,153.2588503748499,0.15393233406451823
3.43,147.7669080013241,0,174.23858581419643,-2.0374744271783776
3,141.28002648511352,1,194.93549176486195,-0.11887561746289628
3.97,161.64513712982625,0,209.46871087381885,-0.3427500918956665
3.64,152.3033879799573,0,206.8530080955113,-3.0316150233575265
2.65,148.47518741171322,0,158.2326623470546,-0.5394991289734834
3.11,158.77383277310213,1,194.00944946949573,1.3998687861432972
3.87,154.8381951536906,0,180.9440503025582,-2.2515071713676527
3.49,143.29599237414482,0,170.90606333251856,-2.206592427810674
2.29,138.9319620106676,1,157.25288883373543,0.03934021345757799
2.99,149.76029825990958,0,186.02057515045897,-1.0267701175580362
3.35,142.17402583982118,0,155.29559715732773,-3.2026254956884355
3.84,144.76744413932107,1,201.93180207593448,1.8873168312942359
3.54,148.5187563097509,1,188.19056882184913,0.3294866612119747
3.54,148.7411224148947,0,179.2559019538498,-1.0818320705838194
3.77,151.4645999304584,1,182.31886240263546,2.8744932474792164
3.3,151.1410271163436,1,179.61999157963837,0.11361004125546037
3.2,149.71243049354393,0,201.99806104879679,-0.5936913477932622
3.57,144.58044557595954,0,183.2161683923189,-1.5411121136133437
2.93,148.23273260914553,1,170.8979871726851,-0.03518424799618003
3.3,142.72760466961765,1,181.7455177228372,0.12718981679785427
3.13,148.66160232440942,0,204.63480238857466,-0.7520554384213931
2.89,147.0268688562914,0,177.60773720965284,-1.1264972411398508
2.61,152.54815156938582,0,187.26912442225387,-1.839303581579847
3.17,153.65017211982584,0,187.64042000661664,-2.1974668576286236
3.72,142.5180230610353,1,187.02439006764112,0.3132863710451149
3.42,146.8451996168288,1,209.3084472598732,0.7530506572951869
3.68,146.32808653675622,1,137.83753464704708,1.2809448440701832
2.58,141.11129384622086,1,189.0513489246511,1.4599950682522422
3.2,141.48300642869083,0,184.23575197462776,-0.4481680252994109
2.31,146.33336094294026,0,171.83661457532247,-0.7126080697246258
2.91,143.5825171754519,1,165.03682070074734,1.1237106091737026
3.68,148.67154702348338,0,179.41557626274857,-0.47715175280456035
3.56,153.71842854239023,0,154.2795432510713,-0.6987387390955588
2.85,143.17973024834896,1,197.35729709433093,1.0351934496033433
3.11,151.42845070141175,1,171.24665171563953,1.9807639960856989
2.79,150.08892346976495,0,176.99737646326938,-1.042332785525863
3.54,152.98879961324712,1,173.21336457364802,2.021656145544694
3.71,150.5374794149622,0,163.766419396388,-2.892426254805684
3.07,139.82994317944798,0,185.12495758794873,-1.5646207765680975
3.89,159.99336585393206,0,185.3159929901891,-1.6545657487227556
3.77,151.64727241957752,0,162.3695119372086,-1.3439139786725602
3.19,146.63305700948848,0,189.20980622588507,-0.6559339846734977
2.67,140.47163852280198,0,172.50174035646043,-2.102959692195328
3.44,156.9802569237376,0,203.16677128800248,-0.8584348477619861
3.71,147.52501422098192,1,190.49645921998945,2.6936043353499546
3.45,145.03321947208343,0,139.97817865855578,-1.9764175898840013
3.8,152.23912574788037,0,157.9360193333772,-1.1756785832979215
3.44,141.8859073228549,1,176.84326611179662,0.615286223837462
3.34,153.28696341400922,0,169.3272484423411,-0.22761731090798237
3.41,152.21413032406275,0,169.48254127125745,-3.708930693492687
3.48,148.8314644666774,1,199.8642443298107,0.286915826113294
3.58,150.21147506373023,0,144.19686396410918,-2.2363091881287467
3.1,147.77613858315496,0,124.60267458163572,-0.612869558071384
3.56,147.85803636338858,0,172.7469541293064,-1.525774149037023
3.01,150.24281989114013,0,178.81133923833363,-0.3962322442788351
2.73,144.1068949191127,1,181.79523536416934,1.1762096884954498
3.96,154.98271955965336,1,205.74092399371884,0.4060532981438957
3.1,139.81019750762997,0,179.65032320705825,-2.2327271768554744
3.37,148.4990540494741,0,184.24135298281016,-1.589540843579529
3.3,142.18005783889305,0,186.00909124244828,-0.704851911612883
2.83,142.7032364738705,0,177.38325504532105,-0.4385860547031264
3.48,151.36745305040904,1,203.91016996625936,0.17945620344438074
3.4,150.18592923749188,1,178.89210525099534,0.15929656866194497
3.55,148.44605286749885,1,174.16776168963275,2.020364833415223
3.81,150.8522382497214,0,208.82854813905672,-1.0177797640324573
3.73,154.60737587436017,0,178.6860420912169,-1.1472845890088117
3.25,156.74113584559086,1,190.22832107548854,1.4648866322877405
3.9,162.5748574777192,0,197.97585955080262,-3.448673657858931
2.72,139.47478961278338,0,172.4691018647028,-3.067400303127161
2.83,153.94615188806182,0,194.53285189393463,-0.38605736833165105
3.69,147.91916941668552,0,172.10423717761688,-1.5694892566104557
3.19,146.32125268454323,1,163.8665240499586,1.0529784255942651
2.29,141.70956503367347,0,176.13095310326594,-0.49887775239417953
2.91,151.78364706646568,0,148.71943878868126,-0.6982162161154228
3.77,150.6485609462859,0,175.19541476645338,-0.2802743950419302
3.79,148.51245614784386,1,170.57142314064924,0.5782557848655805
3.64,157.25821053286745,1,195.511370965891,0.8484484799754182
3.97,157.86857795059257,0,196.00315306704238,-0.9213774452594864
3.22,152.07151773246218,1,185.09584272583922,0.5743241465995039
